0.0,34874
1.0,66359
2.0,67891
3.0,67653
4.0,64898
5.0,77983
6.0,53186
7.0,55201
8.0,67948
9.0,73240
10.0,75217
11.0,71454
12.0,74226
13.0,47182
14.0,50079
15.0,73779
16.0,67935
17.0,107125
18.0,103030
19.0,81659
20.0,59470
21.0,59550
22.0,65716
23.0,82755
24.0,65558
25.0,72874
26.0,81708
27.0,55986
28.0,60285
29.0,27421
