5066677278,-300000000
5202600424,-300000000
5512715900,-300000000
5631759026,-300000000
5647205100,-300000000
5749399247,-300000000
5788363953,-300000000
5850685169,-300000000
5948517920,-300000000
6182354160,-300000000
6217588235,-300000000
6218224541,-300000000
6218504282,-300000000
6231804098,-300000000
6235088102,-300000000
6251639646,-1000000
6251668960,-1000000
6251675406,-1000000
6251693130,-1000000
6251784550,-1000000
6251849958,-310000000
6251893907,-300000000
6251912761,-1000000
6251964879,-1000000
494787089,-300000000
3769732082,-300000000
4966922838,-300000000
4976658239,-300000000
5278396347,-300000000
5320746841,-300000000
5410652118,-300000000
5753380702,-300000000
5988696749,-300000000
5989501690,-300000000
6111538213,-300000000
6127636049,-300000000
6127648425,-300000000
6130548516,-300000000
6207106957,-300000000
6207115053,-300000000
6231396865,-300000000
6234727724,-300000000
6245463804,-1000000
6250422430,-300000000
6251128092,-1000000
6251500277,-1000000
6251693450,-1000000
6251776615,-1000000
6251888234,-1000000
6251942774,-1000000
6251995324,-300000000
3418368,-300000000
437863935,-300000000
1223480094,-300000000
1287399870,-300000000
2721800640,-300000000
2759389886,-300000000
4923187328,-300000000
4984171047,-300000000
5489759175,-300000000
5495694550,-300000000
5576900149,-300000000
5618508626,-300000000
5692505439,-300000000
5718864796,-300000000
5728757676,-300000000
6127609589,-300000000
6127648876,-300000000
6230566112,-300000000
6233966459,-300000000
6238843128,-312000000
6251711324,-1000000
6251921335,-1000000
194963094,-300000000
516580766,-300000000
3893359568,-300000000
4248105819,-300000000
4346898072,-300000000
4416218504,-300000000
4892209809,-300000000
5144332785,-300000000
5544436380,-300000000
5601033681,-300000000
5990807756,-300000000
6124897784,-300000000
6127578874,-300000000
6127638780,-300000000
6127640668,-300000000
6217588237,-300000000
6251438834,-859000000
6251696074,-1000000
6251697807,-2000000
6251705863,-1000000
6251747270,-1000000
6251748096,-1000000
6252015036,-1000000
3717263356,-300000000
3769734550,-300000000
4881720324,-300000000
5310188445,-300000000
5563820772,-300000000
5921718770,-300000000
6040315475,-300000000
6128355552,-300000000
6232112359,-300000000
6250804439,-300000000
6251500274,-1000000
6251500601,-1000000
6251501194,-1000000
6251637895,-13000000
6251749496,-1000000
6251769979,-1000000
6251812952,-374000000
6251835503,-1000000
6251938667,-9000000
6251959510,-13000000
6251983613,-1000000
6252019119,-123000000
2221332388,-300000000
3461671900,-300000000
3520037794,-300000000
4322427400,-300000000
4678512526,-300000000
4857082814,-300000000
5285191138,-300000000
5286250999,-300000000
5325379796,-300000000
5352916686,-300000000
5495695669,-300000000
5840251953,-300000000
6127575418,-300000000
6127640010,-300000000
6127641539,-300000000
6134028572,-300000000
6218503053,-300000000
6230536443,-300000000
6231387004,-300000000
6231389553,-300000000
6232583798,-300000000
6235308177,-300000000
6251500935,-1000000
6251703557,-16000000
6251707408,-1000000
6251749223,-1000000
6251943030,-1000000
6251994841,-1000000
3466058276,-300000000
3816556374,-300000000
4072975493,-300000000
4771700777,-300000000
4852406981,-300000000
4861489847,-300000000
5028636533,-300000000
5032874777,-300000000
5497215585,-300000000
5507373411,-300000000
5512061043,-300000000
5722760154,-300000000
5822896270,-300000000
6024393894,-300000000
6111532801,-300000000
6139223746,-300000000
6183894397,-300000000
6217823411,-300000000
6220076759,-300000000
6226158975,-300000000
6231803890,-300000000
6250233797,-300000000
6250804384,-22000000
6251620795,-30000000
6251735465,-1000000
6251836581,-1000000
6251887647,-1000000
296756903,-300000000
1106173310,-300000000
1412625411,-300000000
1488089419,-300000000
3938250465,-300000000
4974863558,-300000000
5456984290,-300000000
5574561031,-300000000
5756646585,-300000000
5978175755,-300000000
6035065011,-300000000
6161928673,-300000000
6220083234,-300000000
6239004902,-300000000
6251712256,-8000000
6251899333,-257000000
6251957936,-1000000
6251982265,-1000000
106664144,-300000000
1343463628,-300000000
2278253484,-300000000
3737037305,-300000000
4976639701,-300000000
5285926325,-1351000000
5495695768,-300000000
5511846858,-139000000
5550201024,-300000000
5567438646,-300000000
5960855768,-300000000
6028711274,-300000000
6111532735,-300000000
6207099795,-300000000
6220082292,-300000000
6238921786,-300000000
6239479989,-300000000
6250421523,-319000000
6251500631,-300000000
6251672040,-1000000
6251682720,-1000000
6251711225,-1000000
6251929399,-15000000
6251946590,-1000000
6251952548,-1000000
6251959553,-1000000
6252009112,-1000000
6252014539,-1000000
6252016330,-1000000
595842024,-300000000
2429933372,-300000000
3520037933,-300000000
4000288744,-300000000
4110240997,-300000000
4646372533,-300000000
4898741419,-214000000
5032657111,-300000000
5090157259,-300000000
5096567850,-300000000
5111357756,-300000000
5129627024,-300000000
5341599887,-300000000
5534896693,-300000000
5776956904,-300000000
5780533013,-300000000
5780533615,-300000000
6117135331,-300000000
6170962125,-300000000
6171676836,-300000000
6176963471,-300000000
6182353936,-300000000
6206863668,-300000000
6220082456,-300000000
6235197054,-314000000
6250341052,-300000000
6250804796,-9000000
6251835620,-1000000
6251875627,-1000000
6251909822,-1000000
2437926070,-300000000
3553754713,-300000000
3936670257,-311000000
4472621957,-300000000
4481744739,-300000000
4665897416,-300000000
4809848122,-300000000
4974912682,-300000000
4976639976,-300000000
5018213751,-300000000
5636270356,-300000000
5679591192,-300000000
5755219298,-300000000
5842527283,-300000000
5869898925,-300000000
5910970028,-300000000
5981053796,-300000000
6120642387,-300000000
6125239899,-300000000
6127578201,-300000000
6127604976,-300000000
6127639205,-300000000
6128355595,-300000000
6207106894,-300000000
6207109435,-300000000
6207116982,-300000000
6217723067,-300000000
6231294233,-300000000
6233818979,-300000000
6239450541,-300000000
6251480205,-306000000
6251926895,-1000000
6251947488,-10000000
6252007148,-14000000
969673897,-300000000
1749222566,-300000000
3758966589,-300000000
4001088740,-300000000
4645263687,-300000000
5003080473,-300000000
5129549444,-300000000
5252092839,-300000000
5309926739,-300000000
5573983294,-300000000
5601901706,-300000000
5622531594,-300000000
6127100807,-300000000
6127578178,-300000000
6178845351,-300000000
6207113199,-300000000
6251540546,-90000000
6251688326,-1000000
6251773508,-1000000
6251882848,-106000000
6251887672,-1000000
6251912790,-5000000
6251969145,-8000000
6251992425,-2000000
6252017849,-173000000
2436304495,-300000000
2887897936,-300000000
3811215646,-300000000
3995603167,-300000000
3995607400,-300000000
3995607423,-300000000
4001921653,-300000000
4279751790,-300000000
4463592990,-300000000
4568987344,-300000000
4815310231,-300000000
4976654574,-300000000
5052698371,-300000000
5323518598,-300000000
5921797717,-300000000
6089202529,-300000000
6125407380,-300000000
6127570831,-300000000
6133177303,-300000000
6176845761,-300000000
6183886270,-300000000
6206860421,-300000000
6217588578,-300000000
6233440903,-300000000
6233561624,-300000000
6251639417,-300000000
6252007287,-3000000
3600242317,-300000000
3769734281,-300000000
3862138691,-300000000
3996150474,-149000000
4745544837,-300000000
4973226991,-300000000
5499403765,-311000000
5633011919,-300000000
5933537328,-300000000
5984978951,-300000000
6124898259,-300000000
6127575862,-300000000
6127575910,-300000000
6142665954,-300000000
6184114756,-300000000
6190820934,-300000000
6220076356,-300000000
6251713428,-1000000
6251887584,-2000000
6251950978,-300000000
2111561443,-300000000
2920181565,-300000000
3862136857,-300000000
4296735047,-300000000
4494033425,-300000000
4914370103,-300000000
4961536139,-251000000
5038254855,-300000000
5400430074,-300000000
5456887333,-300000000
5495698438,-323000000
5771072646,-300000000
5926956485,-300000000
5979630123,-300000000
5990809694,-300000000
6035591679,-300000000
6170167804,-300000000
6194570758,-300000000
6207117444,-300000000
6217722974,-300000000
6225672147,-300000000
6232584538,-300000000
6239895589,-300000000
6251501013,-2000000
6251722623,-1000000
6251750508,-1000000
6251762915,-1000000
6251765138,-1000000
6251831475,-2000000
6251949192,-1000000
3418427,-300000000
1843579567,-300000000
3931542872,-300000000
4204107348,-300000000
5003085054,-300000000
5045115512,-300000000
5123610703,-300000000
5292219743,-300000000
5556388943,-300000000
5692688707,-300000000
5751216177,-300000000
5932162043,-300000000
6125407744,-300000000
6146435380,-300000000
6217796840,-300000000
6218458252,-300000000
6231758200,-300000000
6233560286,-300000000
6238837081,-309000000
6251502021,-1000000
6251723929,-467000000
6251784528,-2000000
6251875623,-1000000
6251979191,-2000000
6251995487,-1000000
3007227894,-300000000
3669607176,-300000000
4601096070,-300000000
4916863910,-300000000
5003132224,-300000000
5539186411,-300000000
6133976535,-300000000
6145466662,-300000000
6177503411,-300000000
6226442726,-300000000
6231758406,-310000000
6238835298,-307000000
6251463417,-423000000
6251752699,-1000000
6251912745,-1000000
6251928643,-1000000
616437105,-300000000
793504208,-300000000
1270918872,-300000000
3717263311,-300000000
3800634543,-300000000
4126042134,-300000000
4974637317,-300000000
5007578157,-300000000
5500819072,-300000000
5686837957,-300000000
5787211208,-300000000
5990808734,-300000000
6049758341,-300000000
6125412632,-300000000
6127578025,-300000000
6127578300,-300000000
6127636404,-300000000
6127641568,-300000000
6128557375,-300000000
6128558447,-300000000
6133329472,-300000000
6207117333,-300000000
6215855662,-300000000
6227242375,-300000000
6230566714,-300000000
6235063737,-300000000
6251675436,-1000000
6251750221,-1000000
6251750426,-1000000
6251841077,-1000000
6251878485,-2000000
6251959415,-1000000
6251991315,-300000000
109341524,-300000000
3511841320,-300000000
3717263328,-300000000
3717272781,-300000000
3996513912,-300000000
4412679814,-300000000
5115888025,-300000000
5325383765,-300000000
5440620829,-300000000
5780543388,-300000000
6065300736,-300000000
6127575972,-300000000
6128372683,-300000000
6135850549,-300000000
6217588672,-300000000
6217796868,-300000000
6220076662,-300000000
6220083908,-300000000
6225549758,-300000000
6233818819,-300000000
6236575674,-300000000
6251500476,-1000000
6251693487,-4000000
6251705242,-10000000
3418417,-300000000
39308684,-300000000
358933855,-300000000
1005190908,-300000000
1863690462,-319000000
4029983840,-300000000
4974635509,-300000000
5286403908,-300000000
5405601733,-300000000
5423717336,-300000000
5461238921,-300000000
5514041474,-300000000
5840948251,-300000000
5964004210,-300000000
6049355078,-300000000
6062156441,-300000000
6220082544,-300000000
6233440108,-300000000
6238340468,-148000000
6249689989,-300000000
6250023935,-300000000
6250245734,-444000000
6251748076,-3000000
6251769140,-1000000
6251780383,-9000000
6251890002,-1000000
6252011742,-212000000
6252018928,-107000000
1335742303,-300000000
3995602855,-300000000
3996132741,-300000000
4578638302,-300000000
4763560425,-300000000
4852735927,-300000000
5538440994,-300000000
5658751729,-300000000
5726057803,-300000000
6126639258,-300000000
6127603120,-300000000
6127648990,-300000000
6170905173,-300000000
6182081479,-301000000
6190752855,-300000000
6232076195,-300000000
6232199315,-300000000
6233016154,-300000000
6233560487,-300000000
6251672008,-1000000
6251745672,-1000000
6251980656,-300000000
6251982267,-1000000
6252010943,-1000000
6590391,-300000000
292046988,-300000000
3727144341,-300000000
4834533465,-300000000
4974897493,-300000000
4974912907,-300000000
5235985617,-300000000
5252969669,-300000000
5402488157,-300000000
6124896320,-300000000
6127623644,-300000000
6127630311,-300000000
6128375441,-300000000
6182354041,-300000000
6186569998,-300000000
6211897148,-300000000
6226135935,-300000000
6231779642,-300000000
6232583772,-300000000
6246031144,-300000000
6246688560,-300000000
6249832520,-271000000
6251093894,-300000000
6251841674,-5000000
6251951029,-300000000
752760242,-300000000
3674898158,-300000000
3860877378,-300000000
3860877451,-300000000
3959617756,-300000000
4027680078,-300000000
4099874287,-300000000
4296736489,-300000000
4665617026,-343000000
4751986813,-300000000
4780148298,-300000000
4899750242,-300000000
5565296141,-300000000
5834553463,-300000000
5989501680,-300000000
6124897275,-300000000
6127645196,-300000000
6127650054,-300000000
6207118429,-300000000
6249462958,-300000000
6250129810,-619000000
6251639598,-313000000
6251687157,-1000000
6251815244,-1000000
6251967037,-2000000
6252010200,-258000000
2509801537,-300000000
4851718050,-300000000
4929038396,-270000000
5063960317,-300000000
5340012507,-300000000
5456887440,-300000000
5556391275,-300000000
5618509788,-300000000
5676668279,-300000000
5726057648,-300000000
5829802715,-300000000
5908333823,-300000000
6125409193,-300000000
6126639635,-300000000
6137668245,-300000000
6167397602,-322000000
6207107635,-300000000
6217720560,-300000000
6222327234,-300000000
6233560257,-300000000
6250344086,-325000000
6251624405,-300000000
6251704478,-1000000
6251769368,-1000000
6251879611,-2000000
260194510,-300000000
2981740299,-300000000
3638783942,-300000000
3769733984,-300000000
4672894572,-300000000
4916065816,-300000000
5323518447,-300000000
5390375146,-300000000
5441338468,-300000000
5696801818,-300000000
5850685432,-300000000
6074784606,-300000000
6126639604,-300000000
6127579909,-300000000
6127631099,-300000000
6169830033,-300000000
6210902570,-300000000
6217846749,-300000000
6231399253,-300000000
6231698622,-300000000
6233284681,-300000000
6250702999,-300000000
6251500030,-1000000
6251668915,-1000000
6251704603,-1000000
6251849492,-1000000
6251866951,-1000000
3418400,-300000000
1983213445,-300000000
4949758965,-300000000
5008028765,-300000000
5130913480,-300000000
5163940626,-300000000
5286020859,-300000000
5400101774,-300000000
5770157605,-300000000
5990809437,-300000000
6126639225,-300000000
6127605393,-300000000
6127608149,-300000000
6143134859,-300000000
6165557755,-300000000
6192230002,-300000000
6207105632,-300000000
6207105677,-300000000
6230566089,-300000000
6231392878,-300000000
6232282837,-300000000
6233439944,-300000000
6240381090,-300000000
6246645375,-300000000
6248864386,-300000000
6249461727,-300000000
6251501891,-1000000
6251671552,-1000000
6251704405,-2000000
6251726235,-83000000
6251752724,-6000000
4043486514,-300000000
4204188168,-300000000
4537077583,-300000000
4734084322,-300000000
4811385506,-300000000
4985049696,-300000000
5400429240,-300000000
5495698043,-300000000
6051177799,-300000000
6124896052,-300000000
6127577536,-300000000
6133177420,-300000000
6162031353,-300000000
6167731412,-300000000
6190818031,-300000000
6207113355,-300000000
6220076517,-300000000
6231294011,-300000000
6232605995,-300000000
6236570260,-300000000
6251500885,-1000000
6251539779,-1000000
6251707831,-1000000
6251764294,-1000000
6251860303,-1000000
6251920242,-1000000
3418395,-300000000
3768539866,-300000000
4133787475,-300000000
4949758916,-300000000
4974913487,-300000000
4984794523,-300000000
5324115620,-300000000
5441360350,-300000000
5457597011,-300000000
5495702870,-300000000
5569391121,-300000000
5655756984,-300000000
5776957298,-300000000
5843585836,-300000000
6171676805,-300000000
6182074828,-300000000
6184113978,-300000000
6190818045,-300000000
6219017420,-300000000
6231016554,-300000000
6231397177,-300000000
6238125389,-300000000
6249834537,-185000000
6251100019,-300000000
6251711195,-1000000
6251725062,-1000000
6251746586,-1000000
6251800184,-1000000
6251845562,-1000000
6251865252,-5000000
6251877189,-11000000
6251887670,-1000000
6251905449,-300000000
6251912725,-1000000
6252008029,-1000000
1488088415,-300000000
2020809245,-300000000
3477177120,-300000000
4161244154,-300000000
4962604949,-300000000
5007578126,-300000000
5011045533,-300000000
5495693211,-305000000
6127636694,-300000000
6225092719,-300000000
6232010633,-300000000
6251642128,-1000000
6251688370,-2000000
6252016098,-20000000
3668158425,-145000000
3873440138,-300000000
3996506423,-300000000
4139247338,-300000000
4202070514,-300000000
4221661693,-300000000
4564442965,-300000000
4844000327,-335000000
5389889218,-300000000
6077294886,-300000000
6126024904,-300000000
6127580261,-300000000
6127604436,-300000000
6128284369,-300000000
6149850208,-300000000
6170167950,-300000000
6225094919,-300000000
6231387596,-300000000
6235119928,-300000000
6250421863,-300000000
6250804116,-300000000
6251635838,-1000000
6251707899,-1000000
6251767830,-1000000
6252009697,-80000000
6252017431,-164000000
643855116,-300000000
3717263319,-300000000
4622055674,-300000000
4974641577,-300000000
5001216939,-300000000
5352952734,-300000000
5456994640,-300000000
5605068517,-300000000
5617233840,-300000000
6124898219,-300000000
6127574464,-300000000
6127605795,-300000000
6161766810,-300000000
6207105974,-300000000
6217588670,-300000000
6217818934,-300000000
6251500549,-1000000
6251612960,-300000000
6251750422,-1000000
6251915193,-60000000
6251932790,-1000000
3759278577,-300000000
3855401880,-300000000
4400046220,-300000000
4537077728,-300000000
4660178451,-300000000
4929038420,-300000000
5341254725,-300000000
5785638003,-300000000
5950686756,-300000000
6129160388,-300000000
6164426138,-300000000
6177379642,-300000000
6216195060,-300000000
6217703093,-300000000
6220081353,-300000000
6222119268,-300000000
6224963216,-300000000
6238013393,-300000000
6251270661,-1000000
6251640760,-276000000
6251692973,-1000000
6251762175,-1000000
6251922841,-1000000
6251966891,-1000000
616564438,-300000000
4624415996,-300000000
4882791092,-300000000
5022579678,-300000000
5285398649,-300000000
5631683693,-300000000
5741669175,-300000000
6127630166,-300000000
6127636516,-300000000
6128456577,-300000000
6129160189,-300000000
6142654472,-300000000
6207099504,-300000000
6212935097,-300000000
6226134209,-300000000
6227373330,-300000000
6233557924,-300000000
6243111979,-300000000
6243371515,-300000000
6251769150,-1000000
6251780295,-1000000
6251974185,-103000000
6251994671,-300000000
6252010250,-246000000
1161381522,-300000000
4160825211,-300000000
4242880472,-300000000
4338955184,-300000000
5077174599,-300000000
5425205670,-300000000
5448656683,-300000000
5495694418,-300000000
5774439997,-300000000
5829805671,-300000000
5844091956,-300000000
5887494179,-300000000
5910970305,-300000000
6061597213,-300000000
6115011847,-300000000
6125420718,-199000000
6130716573,-427000000
6191360477,-300000000
6227108766,-300000000
6230513019,-300000000
6232280761,-300000000
6239580720,-300000000
6240018233,-300000000
6251769144,-1000000
6251835541,-1000000
6251876099,-2000000
6251993163,-11000000
6252011896,-1000000
3418329,-300000000
124371644,-300000000
609260421,-300000000
1639398186,-300000000
3322572963,-300000000
4031118633,-308000000
4261690441,-300000000
4857081144,-300000000
4974637670,-300000000
4974862115,-300000000
4974896045,-300000000
5016909309,-300000000
5034777245,-300000000
5281612416,-300000000
5286672759,-300000000
5390374724,-300000000
6111536059,-300000000
6125407588,-300000000
6162180533,-300000000
6222126522,-300000000
6226958861,-300000000
6230541575,-300000000
6251625579,-1000000
6251704694,-12000000
6251717526,-113000000
6251777375,-1000000
6251856283,-2000000
6251890679,-1000000
6251912456,-1000000
6251969058,-11000000
6252014515,-1000000
2509801301,-300000000
2715734498,-300000000
4275758773,-300000000
5098173396,-900000000
5122625277,-300000000
5495694209,-300000000
5495696196,-300000000
5500224185,-300000000
6113179551,-300000000
6124897995,-300000000
6125417009,-300000000
6127577507,-300000000
6127585386,-300000000
6207117055,-300000000
6216194547,-300000000
6225092436,-300000000
6234213178,-300000000
6239409789,-300000000
6247849654,-300000000
6251500503,-1000000
6251725155,-42000000
3695027940,-300000000
4608809893,-300000000
5309375847,-300000000
5544436431,-300000000
5668277053,-300000000
6073459871,-300000000
6127577995,-300000000
6127623592,-300000000
6127649669,-300000000
6138069007,-300000000
6160498074,-300000000
6182353894,-300000000
6184114807,-300000000
6210441262,-300000000
6217703102,-300000000
6220076681,-300000000
6231399083,-300000000
6233016722,-300000000
6251122267,-300000000
6251502071,-1000000
6251672116,-6000000
6251762143,-2000000
6251994735,-462000000
700769429,-300000000
1814199765,-300000000
3310414834,-300000000
3717263313,-300000000
3997754712,-300000000
3998604258,-300000000
4571361683,-300000000
5146249291,-300000000
5576900395,-300000000
5679952009,-300000000
5692688785,-182000000
5832654989,-300000000
5983160113,-300000000
6107031019,-300000000
6111395793,-300000000
6111536019,-300000000
6126639728,-300000000
6135560296,-300000000
6218949989,-300000000
6224804104,-300000000
6227403395,-318000000
6232605866,-300000000
6239402416,-300000000
6249153835,-226000000
6249730481,-300000000
6251500726,-2000000
6251735422,-1000000
6251767322,-1000000
6251827185,-43000000
6251875264,-2000000
6251915049,-3000000
3418437,-300000000
616437107,-300000000
1205597814,-300000000
3226021707,-300000000
3893898337,-265000000
4221661728,-300000000
4661766853,-300000000
5322172771,-300000000
5422151936,-300000000
5558172674,-300000000
5772896727,-300000000
6121328663,-300000000
6124898477,-300000000
6127578728,-300000000
6127644402,-300000000
6129259728,-300000000
6129722948,-300000000
6186804118,-300000000
6206866677,-300000000
6234715034,-300000000
6234728053,-300000000
6247854944,-300000000
6250023858,-300000000
6250024275,-300000000
6251099766,-300000000
6251834806,-1000000
6251938562,-5000000
6252009172,-1000000
685758751,-300000000
1930851759,-300000000
3730490659,-300000000
4005211674,-300000000
4888099048,-300000000
4956349957,-300000000
5445909592,-300000000
5495697187,-300000000
5564171102,-300000000
5656479838,-300000000
5741669121,-300000000
5776956738,-300000000
5833275215,-300000000
6127580594,-300000000
6127604640,-300000000
6168997795,-300000000
6217737566,-300000000
6237758272,-300000000
6239959537,-300000000
6240919901,-300000000
6249157182,-300000000
6251501328,-1000000
6251682722,-1000000
6251704772,-12000000
6251835537,-2000000
6251942803,-1000000
6251947837,-1000000
6251968507,-2000000
620363598,-300000000
1005831088,-300000000
3790648377,-300000000
4049536337,-300000000
4925181395,-300000000
4976640069,-213000000
6119300167,-300000000
6125407124,-300000000
6217720631,-300000000
6220076298,-300000000
6230566127,-300000000
6238984466,-300000000
6240196885,-300000000
6251748207,-300000000
6251748246,-1000000
6251840885,-1000000
6252009950,-11000000
6252011900,-1000000
430861762,-300000000
1329653148,-300000000
3431229169,-300000000
4016113371,-300000000
4129695341,-300000000
4463028201,-300000000
5007578332,-300000000
5357863310,-300000000
5449526117,-300000000
5822955598,-300000000
5833275240,-300000000
5847041632,-300000000
5939837455,-300000000
6051356851,-300000000
6162051082,-300000000
6167534349,-300000000
6231386746,-300000000
6231390321,-300000000
6232012913,-300000000
6246672279,-300000000
6250805010,-1000000
6251841273,-1000000
6251845077,-1000000
6251860308,-1000000
6251959433,-300000000
6251968537,-1000000
4976639773,-300000000
5393191954,-300000000
5445303142,-300000000
5460676309,-300000000
5594659039,-300000000
5905895240,-300000000
5960855691,-300000000
5979629672,-300000000
6127638103,-300000000
6127640896,-300000000
6164657570,-300000000
6182353820,-300000000
6251849657,-1000000
6251875917,-1000000
6251876080,-2000000
6252020264,-92000000
1297383150,-300000000
3062872954,-300000000
4052220666,-300000000
4202071618,-300000000
4520637677,-300000000
5001216786,-300000000
5061257494,-300000000
5282900219,-300000000
5309926726,-300000000
5393270040,-300000000
5991317432,-300000000
6120310797,-300000000
6125407098,-300000000
6125417503,-300000000
6127579059,-300000000
6127606139,-300000000
6157428805,-300000000
6182353743,-300000000
6207113602,-300000000
6217657501,-300000000
6230536553,-300000000
6231390363,-300000000
6232582772,-300000000
6235088036,-300000000
6250804648,-2000000
6251367839,-300000000
6251660941,-300000000
6251671099,-1000000
6251800118,-1000000
6251836091,-169000000
6251957841,-1000000
6251959435,-1000000
2274376703,-300000000
2780814282,-300000000
3320797850,-300000000
3998469417,-300000000
4134760595,-300000000
4159715207,-300000000
4297553423,-300000000
4765556460,-300000000
4976680005,-300000000
5592411612,-300000000
6207116872,-300000000
6232583821,-300000000
6251707463,-1000000
6251873498,-3000000
6251932743,-1000000
6252009260,-60000000
4974913339,-300000000
5130456910,-300000000
5284041344,-300000000
5390365196,-300000000
5441363561,-300000000
5937131365,-300000000
6065613514,-300000000
6124855867,-300000000
6124896654,-300000000
6125409783,-300000000
6127606055,-300000000
6158642491,-300000000
6218501842,-300000000
6239580865,-300000000
6251835860,-2000000
6252010592,-300000000
6252015325,-2000000
3418314,-300000000
2939436917,-300000000
3461629288,-300000000
3543033703,-300000000
4857353430,-300000000
4888093099,-300000000
5351217045,-300000000
5389889274,-300000000
5402492947,-306000000
5495696991,-300000000
5544435560,-300000000
5656081514,-300000000
6127636708,-300000000
6127640187,-300000000
6127642101,-300000000
6168426176,-300000000
6220076834,-300000000
6239895803,-300000000
6251699911,-193000000
6251763556,-11000000
6251855424,-1000000
519524649,-300000000
718753271,-300000000
2943345853,-300000000
3995607455,-300000000
4081026342,-300000000
4430762734,-300000000
5310397993,-300000000
5788363511,-300000000
5905891870,-300000000
6111536989,-300000000
6225092584,-300000000
6233307173,-300000000
6238844615,-300000000
6239009799,-300000000
6239173518,-300000000
6240920156,-300000000
6250804844,-2000000
6251773538,-1000000
6251968921,-1000000
6252008056,-236000000
6252020057,-121000000
3777843056,-300000000
4071696924,-300000000
4717069784,-300000000
4974863386,-300000000
5309926800,-300000000
5310188886,-300000000
5511848500,-300000000
5619500286,-300000000
5977551762,-300000000
6020687372,-300000000
6111533516,-300000000
6117133147,-300000000
6124898142,-300000000
6127580613,-300000000
6127607983,-300000000
6127641291,-300000000
6127650463,-300000000
6212764838,-300000000
6218502379,-300000000
6218729941,-300000000
6232905667,-300000000
6233996979,-300000000
6234228783,-300000000
6238107534,-300000000
6249977511,-300000000
6251141634,-300000000
6251767101,-10000000
17109330,-300000000
683388149,-300000000
3466903612,-300000000
3620730856,-300000000
3900765852,-300000000
3953770810,-300000000
4102355432,-300000000
4974863723,-300000000
5007528752,-300000000
5495697049,-300000000
5605439454,-300000000
5830450569,-300000000
5905891756,-300000000
6144497753,-300000000
6154561309,-300000000
6176122324,-300000000
6207106861,-300000000
6210690788,-300000000
6235717763,-300000000
6238109232,-300000000
6250187216,-300000000
6251622339,-300000000
6251669132,-1000000
6251671613,-1000000
6251695141,-1000000
6251750388,-1000000
6251928412,-1000000
3418385,-300000000
2876140257,-300000000
3995652931,-300000000
4976658221,-300000000
5227214594,-300000000
5390374977,-300000000
5495693152,-300000000
5514089952,-300000000
